accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-2.866815726602573236e-03,5.693433323051347306e-03,-9.789760351884224221e+00
4.224733198602187260e-03,-1.321746595374000046e-03,-9.783472195932299442e+00
4.760819023883309728e-03,3.959528171986149633e-03,-9.789997598408938018e+00
-7.269633941822208935e-03,-6.945366349164985680e-03,-9.798616146838009300e+00
-1.021331178095280685e-02,-2.084262794369847599e-03,-9.796208724413729030e+00
-2.559531950063307845e-03,-6.411096003240545661e-03,-9.784786893568522714e+00
9.072252390450894974e-03,-7.140684022470317714e-03,-9.795897350175719609e+00
5.697685645552765833e-03,8.967298536243057620e-04,-9.796638240712528756e+00
1.824120181185590224e-03,3.493750223592626295e-04,-9.790068667092887367e+00
-2.016123528412273012e-03,-5.840078499727146231e-03,-9.791301711415348663e+00
4.672250089208052591e-03,2.843008321923310225e-03,-9.795392981336242144e+00
-2.866843515294841948e-03,-4.357532923701471113e-03,-9.794129970443604449e+00
2.418213687194962179e-03,-1.583155036542966939e-03,-9.796835667512262091e+00
7.998994063164011070e-03,-4.270830453951023238e-03,-9.796498854410103263e+00
-1.820079739897176568e-03,-4.343255967593548546e-03,-9.804622007446990750e+00
-6.386211434566592925e-03,-8.107566648835638290e-04,-9.792832567033336488e+00
-7.067749405155235656e-03,-3.257908036996610100e-03,-9.792980279067249327e+00
7.847279658100298622e-03,-2.266075310809290838e-03,-9.786104022264289881e+00
-1.980787312889657238e-03,-2.144017549191343079e-04,-9.791880258545425875e+00
-1.885249459373121222e-03,7.944874248629212043e-03,-9.797703996238761093e+00
-1.147382875318873723e-02,1.739036924432437511e-03,-9.789699232504467830e+00
-3.658822230494966805e-03,-3.930028627886169613e-03,-9.797524713933130514e+00
-4.385412762859110074e-03,-4.175477270750598512e-03,-9.801182838130173991e+00
7.831068046338516414e-03,-4.309401468966916546e-03,-9.797984739666746989e+00
-1.177819491624251379e-03,1.730130164046152176e-03,-9.793841577840197488e+00
-2.789080936890585716e-03,7.797137866377213018e-03,-9.794581923256789224e+00
-3.153492836814863857e-03,6.970766699027344457e-03,-9.799242742514060467e+00
1.081491820579864004e-02,8.226001161817347862e-03,-9.797045897254616165e+00
-2.614436831562732665e-03,-4.335548891788945257e-04,-9.788576136508167380e+00
6.000178997217243786e-03,8.203702899710877197e-03,-9.792318729691544377e+00
6.560509251835984317e-03,-7.834186298860524797e-03,-9.792507226216436322e+00
9.074165054650423431e-03,-1.270680952522389412e-04,-9.790537235442451802e+00
6.698523287804792649e-03,3.827724933789028536e-03,-9.799783150937896536e+00
5.123165912775426260e-03,3.081500510351501548e-04,-9.798393267010641949e+00
5.612302625111528949e-03,-2.083318436683097470e-03,-9.789792538450500459e+00
2.052101767865222547e-03,4.745441527080017228e-05,-9.803711416348233953e+00
2.615131856990053280e-03,-5.205772614958270074e-03,-9.789583728227555071e+00
6.737366344313397079e-03,7.584818051439170747e-03,-9.795249385862659253e+00
5.762639291245894762e-04,3.546010459820064884e-03,-9.798206053693748530e+00
2.911416825442426654e-04,4.679679130436648445e-05,-9.791536459709112350e+00
3.602022453387614207e-03,2.995133526295761829e-03,-9.790907509007048759e+00
-1.635409329514379969e-03,-1.146822469642525509e-02,-9.799135109829938628e+00
3.554237745983715360e-03,6.140269382161099056e-03,-9.796630690842095035e+00
5.029130144556939047e-03,1.012124196079037652e-03,-9.802073661907527935e+00
4.686731603771410008e-04,1.958616727199672270e-03,-9.789282984553574707e+00
5.650479217050023055e-04,-2.388395869532040743e-03,-9.798374268104648621e+00
-2.128632795038122236e-03,-1.047601983807427105e-02,-9.788398204855530693e+00
2.796432597786869655e-03,6.958597877736044830e-03,-9.787329399617748393e+00
-4.928764617267827539e-03,3.086208859577527219e-03,-9.794839994783343329e+00
8.675506070420985270e-05,6.430039640329336670e-03,-9.791686307203637085e+00
7.096984943694306484e-03,2.550831154265304022e-03,-9.796461887783372902e+00
-7.888265509490633917e-03,-5.866630773329772029e-03,-9.786628632010193840e+00
3.222928120759808741e-03,-1.000126096425863631e-04,-9.792683912248463685e+00
-9.823247118269826886e-04,-7.359853435642197197e-03,-9.795337821086155472e+00
4.099058082567389599e-03,-4.684653962599229270e-04,-9.791425549558827157e+00
-4.997894371726936680e-03,4.500976338623030940e-03,-9.785335550114089287e+00
7.776325139132580187e-03,4.306834101803858582e-03,-9.789694629189954256e+00
-1.947057141633268349e-03,-2.876276564481105181e-03,-9.798072998085048724e+00
4.108238324646187704e-03,-7.405399177586886178e-03,-9.798511498594987046e+00
-1.832928973631524090e-03,1.166182135773279971e-03,-9.788431523290102021e+00
6.267039617350991798e-03,-5.587175841208921745e-03,-9.793171840791114136e+00
-9.960689567278226131e-03,2.708148561891284651e-04,-9.800294030717797256e+00
-4.476962267036459046e-03,5.592170967826649158e-03,-9.799653004054258432e+00
-2.756809968132864497e-03,-1.306366246926378156e-04,-9.792243269144119466e+00
3.085387878887757801e-04,4.471971001097683508e-03,-9.794612024135291861e+00
5.047175282108984275e-04,3.390137517214487049e-03,-9.794197815847471844e+00
-7.708529046565051716e-03,1.083836416346240763e-04,-9.802626800329424128e+00
-8.145606277516870926e-04,7.774904796712117519e-04,-9.795133755823373534e+00
4.285576668631202089e-04,-3.873634794419505804e-03,-9.789090026601337868e+00
-2.611408715692705145e-03,-5.021724864426063695e-03,-9.786539394246634771e+00
7.063473206215501073e-03,2.117233253506130199e-04,-9.792126886122039409e+00
-5.163325026335300987e-03,8.676994905562647811e-03,-9.797902570700658842e+00
6.604359979590228129e-03,3.798416711011900928e-04,-9.799816962506186613e+00
-5.745003503810047762e-03,8.077560797246429586e-03,-9.803989176535852224e+00
-2.459433594712733939e-03,-8.269161370567429034e-05,-9.785957103607797691e+00
2.267097058152707078e-03,-6.101210909953113867e-03,-9.793001081102200800e+00
-5.404929336005866516e-03,2.064979527380962892e-03,-9.793847982535625718e+00
2.910931224313113505e-03,-8.415859472909572106e-04,-9.795406092135838350e+00
-3.224066067519943887e-03,8.941611106207810258e-03,-9.792961313244308741e+00
1.674078270655161979e-03,-2.198729091720748904e-04,-9.785548136082187654e+00
1.023066180674229693e-03,-2.529888621523747935e-03,-9.793163296484529212e+00
-3.582515594732674225e-03,-1.223500549676429568e-03,-9.797980953918921543e+00
1.514279260459260382e-03,1.716224644329589384e-03,-9.791642536549272080e+00
-3.664173764029768007e-03,9.214397052920941756e-04,-9.788489500468150695e+00
-1.773266905009843663e-03,2.597705167910481158e-03,-9.803175608671939045e+00
4.138409068230184534e-03,3.991740965689924425e-03,-9.803901753066302405e+00
1.960203052745365139e-03,-3.017282220523314924e-03,-9.793475414613302732e+00
-8.590167906821336019e-03,2.173386580002267809e-03,-9.784965755267831966e+00
-2.816420212696952533e-03,-7.315996221469685430e-03,-9.783042021816960698e+00
2.526206980183205459e-03,4.645097293943794160e-04,-9.794710592982594832e+00
-8.665854373467745189e-03,-2.189382765803515407e-04,-9.798264215995706294e+00
-7.199414625159889468e-03,-3.909305897016667614e-03,-9.796289310350923429e+00
6.246072747936881348e-04,2.812224659908781153e-03,-9.796317534909690039e+00
-4.124549634120512100e-03,3.510303484452604109e-03,-9.795450570855608774e+00
4.338033101248735778e-03,6.149826065110627557e-03,-9.797610198071133425e+00
2.017784917475038981e-03,5.670883467531417053e-03,-9.799927222156181728e+00
6.234903190217679254e-03,-5.324644557125073410e-03,-9.798542829127940834e+00
-8.266751893472372393e-04,-4.092277751665127777e-03,-9.796550084722332130e+00
2.274367738393144600e-03,-7.307216406425902540e-03,-9.795498572820678262e+00
-2.986221761368490230e-03,4.162741554131355569e-03,-9.788510046242778984e+00
-5.435584150208704014e-04,3.103461738113008715e-03,-9.799957409789483265e+00
6.115903239179327176e-03,4.194481793315537840e-04,-9.788723241938404485e+00
4.134692123976602129e-03,-5.508485018486762932e-03,-9.794788507366055441e+00
-4.435146356387307739e-03,6.246666992233502937e-04,-9.789317626833387465e+00
-9.905536927667513494e-03,-1.084741634607010174e-02,-9.790753351833563656e+00
-5.335965809786269096e-03,3.570147299885527079e-03,-9.795023818937442783e+00
-1.049650246042792105e-02,-4.239213323250630612e-03,-9.794568736688951560e+00
7.493662231472545884e-03,-2.347894707800017924e-03,-9.794996683175167362e+00
2.423221453251714081e-03,4.183942798538300436e-04,-9.789986874641320114e+00
-9.500464994974958458e-03,-2.479493413315506101e-03,-9.798900104143172030e+00
9.026854959202938386e-03,4.142339727573385311e-03,-9.798233262476093941e+00
1.001334012932074673e-03,-1.348865063998352281e-03,-9.792069418478076770e+00
2.269378783729024233e-03,-6.037904394375600073e-03,-9.793787581350155591e+00
-5.977108531195741113e-04,-2.722518230724444484e-03,-9.798375204460532117e+00
-2.106896278806482271e-03,2.915875383172285198e-03,-9.795532874612577601e+00
-6.178004763429128902e-03,3.023528146500858906e-03,-9.795770211546090067e+00
6.851158587546034816e-04,8.333526546328787069e-04,-9.787384268666910359e+00
5.139306771395920834e-03,3.769207791577340247e-03,-9.790243072610342878e+00
-2.928690318363137354e-03,5.810441332349904064e-03,-9.799794851552269037e+00
2.099027128271936746e-03,-6.876348717812933234e-03,-9.796939550177420131e+00
3.440582933897276541e-03,3.333664657696077359e-03,-9.792303492785864094e+00
7.102559884723650720e-04,5.442864574822828608e-03,-9.789969068588412426e+00
3.484829380082556192e-03,4.371170801350050730e-04,-9.800940650943431365e+00
-4.766757909027784408e-03,-3.327466328350735443e-04,-9.806546776892771433e+00
2.268471576108275871e-03,-1.998879416560821274e-03,-9.793599841539805340e+00
3.652643931256498253e-03,4.835076145960466587e-03,-9.798442619170241841e+00
-2.819815840280398035e-03,7.276869164904741817e-04,-9.793820078557867959e+00
-1.503687458373332262e-04,-3.958843074373507437e-03,-9.804549607805316924e+00
6.290298287864176663e-03,6.570703824190851638e-03,-9.786283881664061823e+00
9.036200434577789861e-03,-1.447798316709638690e-03,-9.792319654817994490e+00
-1.433439981164925242e-03,5.842429330955618491e-03,-9.795831611113534620e+00
2.353278599052091233e-03,3.696965703752757865e-03,-9.798893994382813943e+00
2.312468082701061960e-03,-4.443058632794584691e-03,-9.791540222591983422e+00
-4.752347263576953314e-03,1.310512591209466533e-04,-9.797073660739904710e+00
1.050062747428760638e-03,-3.083597645394760625e-03,-9.795893696754461644e+00
1.344963919874939476e-03,4.067795124250330428e-03,-9.797877128719907347e+00
-1.693303210085269446e-03,6.456093638576423065e-03,-9.797223694445579056e+00
-1.768403029770226637e-03,-2.291117382370911476e-03,-9.803442550759603691e+00
2.706056106482630634e-04,2.016160863324245340e-03,-9.785308200848577442e+00
-1.583932680795802073e-02,-4.851293207506267931e-04,-9.792768894255216239e+00
1.229973208673880783e-03,8.298477009358937520e-03,-9.791463277285663125e+00
-5.738176919354159855e-04,4.236166776526237819e-03,-9.794923532737282557e+00
-3.464289126901947020e-03,3.222429765892253009e-03,-9.796880873217668650e+00
-1.700694967103912785e-03,7.271113502088246035e-03,-9.794176690639517346e+00
-3.156128196792392510e-03,-5.584534920389679774e-03,-9.793241137586889522e+00
-4.093622851774786874e-03,-3.788407575231383939e-03,-9.798636875720708517e+00
-2.094625249561662267e-03,7.414465020100860504e-03,-9.806167342989338565e+00
-3.149955467601424450e-03,-3.433520461040439134e-03,-9.795873840076779970e+00
-8.797092523518788712e-04,-1.242416071250422973e-03,-9.792010406610883066e+00
-3.444096080739971356e-03,2.324792879238488878e-03,-9.787763933493403457e+00
7.328342027521430289e-03,5.178498114216847914e-03,-9.799382682578331227e+00
-1.155671307901259869e-03,3.386329620659572336e-03,-9.801823247979823961e+00
-4.873987328533908175e-03,4.582470392160422137e-03,-9.791622334624099366e+00
2.173374021966364110e-03,5.235269101708195057e-05,-9.797698583340796574e+00
-2.967475370273384237e-03,2.440415678980329892e-03,-9.793751012063587780e+00
-1.000115214337151314e-03,9.896954643436705733e-04,-9.793780919067357260e+00
7.492486914833460313e-03,-1.203079273647008826e-02,-9.807426939007543254e+00
-5.009921249655821703e-03,-8.430224855202044648e-03,-9.785464425168008518e+00
2.931227242082157930e-04,4.318132905224279783e-03,-9.795888531495094753e+00
1.022475405106662745e-02,5.381378592372678717e-03,-9.792757051044373995e+00
1.246169694430530016e-02,2.899442717850874568e-03,-9.790962875031205215e+00
6.675725756653930025e-03,9.319583366913522992e-04,-9.798788916611783861e+00
-7.729977779214763749e-03,1.897963128741640953e-03,-9.793670902293033720e+00
-7.560487849143925597e-03,2.771139285524668299e-03,-9.803680241336758527e+00
8.420383908697927702e-03,1.627723788306360267e-03,-9.790687427521488573e+00
-3.246598402250051689e-03,1.673840811415225815e-03,-9.788675380008935889e+00
2.164013519196962554e-03,-6.620116871943852732e-03,-9.794454263685590689e+00
1.784509236856380524e-03,-4.735541139866378257e-03,-9.790511917570663414e+00
-4.753948518673210312e-03,-1.487601767844893641e-03,-9.792782779577787977e+00
-1.333036140950515699e-03,3.099998503505373756e-03,-9.791635286742216948e+00
7.036103054616889231e-05,-4.462168873516497714e-03,-9.796308971843931346e+00
-5.486428835419289961e-03,-7.628082766531989363e-03,-9.791755397501216152e+00
5.867247663262342532e-03,-8.191327079104105194e-03,-9.792942405854226706e+00
-7.221675536550768758e-04,-3.902986712043901487e-03,-9.792524116287033564e+00
1.592506817077061002e-03,5.201298080732848390e-03,-9.790214563011625515e+00
3.270942755183230393e-03,8.261151690390322599e-03,-9.800648991054305981e+00
6.317803036621913275e-03,-1.010605406634103049e-03,-9.787345002186446763e+00
2.205427069780226557e-03,4.284178891577402649e-03,-9.798478394331715080e+00
-3.713981117989958395e-03,-2.436852740399577679e-04,-9.789114169004509591e+00
-1.178883636478069569e-02,-8.386363903583876969e-03,-9.798883386875392176e+00
1.320214810532465560e-02,-5.774014708694239634e-03,-9.784005087947413415e+00
-1.148324967861482629e-03,1.164992321043910968e-03,-9.792656723786137718e+00
-6.850073625932975516e-03,-5.773991756380235374e-03,-9.791602266299236135e+00
-8.675572066985239600e-06,4.445796260575654926e-03,-9.783249917179514199e+00
8.847088315994106446e-05,-3.518400219429395747e-03,-9.790714375021597249e+00
4.632343684810732998e-03,-1.308558470747639901e-03,-9.798543466972496674e+00
-1.954023683283433784e-03,-7.361208424410075821e-03,-9.788978205869797833e+00
-4.541468752941923981e-03,-1.201989239270453806e-03,-9.798545046825406502e+00
-3.312618240872252946e-03,4.410646902104329334e-04,-9.799164160214862918e+00
-1.644459847639968874e-03,2.567208064308313959e-04,-9.793397213236882948e+00
4.344452476937286922e-04,-1.610956034837091955e-03,-9.791625907356129588e+00
5.977860541921843976e-03,-6.679641802905723728e-03,-9.802205331064195448e+00
-9.270888354994731226e-03,-1.372592525995562597e-03,-9.798088614903594618e+00
-2.014780837854752028e-03,-4.683024384516240070e-03,-9.799155493057144284e+00
-2.204624649589685507e-03,-3.525729152067322725e-03,-9.795876744710799500e+00
-1.426223635934825013e-02,-2.365346744238322821e-03,-9.796951624874585818e+00
-4.540403299227223984e-04,-9.612740278144467354e-03,-9.788026715109163334e+00
-6.526629785158773872e-03,7.962546681211360791e-03,-9.804717155227713477e+00
1.026677338638076059e-02,-4.458432161183072118e-03,-9.801890874596962178e+00
-8.715665199620914461e-04,-7.145639659821110580e-03,-9.805641122105390295e+00
-6.491929403890122317e-03,6.852157751197141163e-03,-9.795485898164063343e+00
4.348740570669138057e-03,4.060647850870938939e-04,-9.788119863621819405e+00
3.479416870805178332e-03,-3.954285081479070110e-03,-9.797757986611305370e+00
1.320105860264336566e-03,-1.188996393193651573e-03,-9.792031464437521038e+00
-2.081515961038918512e-03,1.400524917309530957e-04,-9.797650764887416486e+00
7.370007300528315809e-04,-4.482109191906664784e-03,-9.799234253266357442e+00
-2.171614149594311861e-03,-4.303851210139959284e-03,-9.791069051014751778e+00
9.933610078943869506e-03,-8.413525702538462991e-03,-9.800570915921445803e+00
4.230594550965863059e-03,5.428059710789263220e-03,-9.791130401067890787e+00
1.230314944298610590e-03,3.786006544843766204e-03,-9.789311674936726604e+00
-7.082502626202012187e-03,-4.392522455815266007e-03,-9.795828415317558324e+00
-1.860886706719858162e-03,-7.770029215590074784e-03,-9.796782210912555300e+00
2.335253748651307422e-03,-8.152794092126184819e-03,-9.796723305100881518e+00
3.510019255866269651e-03,-5.494947097927877638e-03,-9.796838992927215273e+00
7.973420194636505641e-04,2.345339496264369113e-03,-9.793822470209427422e+00
3.396788352524770203e-03,-1.169944853895841423e-03,-9.788114401307703716e+00
3.514321976206972835e-03,-1.955945548373866881e-03,-9.797376902906941964e+00
5.465993639397394126e-03,4.537562299864138053e-03,-9.794295303123446317e+00
1.383180222855221820e-03,-2.489382686957498751e-03,-9.789771820348962095e+00
7.823651265397087162e-03,-2.193453018288720521e-03,-9.795468223127688390e+00
